ID,City,Date,Season,MatchNumber,Team1,Team2,Venue,TossWinner,TossDecision,SuperOver,WinningTeam,WonBy,Margin,method,Player_of_Match,Team1Players,Team2Players,Umpire1,Umpire2
1136601,Kolkata,2018-05-09,2018,41,West Indies,South Africa,Narendra Modi Stadium,Pakistan,field,N,Australia,Runs,102.0,,David Warner,"Pat Cummins, Steve Smith, David Warner","Babar Azam, Shaheen Afridi, Mohammad Rizwan",Kumar Dharmasena,Chris Gaffaney
1136600,Mumbai,2018-05-08,2018,40,Australia,Sri Lanka,The Oval,Afghanistan,bat,N,West Indies,Runs,15.0,,Nicholas Pooran,"Rashid Khan, Rahmanullah Gurbaz, Mohammad Nabi","Nicholas Pooran, Jason Holder, Shimron Hetmyer",Richard Kettleborough,Chris Gaffaney
1136599,Ahmedabad,2018-05-07,2018,39,New Zealand,Sri Lanka,Old Trafford Cricket Ground,Pakistan,field,N,Pakistan,Runs,5.0,,Shaheen Afridi,"Quinton de Kock, Kagiso Rabada, Aiden Markram","Babar Azam, Shaheen Afridi, Mohammad Rizwan",Kumar Dharmasena,Paul Reiffel
1136598,Dhaka,2018-05-06,2018,38,England,Sri Lanka,Sher-e-Bangla National Stadium,India,field,N,India,Wickets,6.0,,Jasprit Bumrah,"Virat Kohli, Rohit Sharma, Jasprit Bumrah","Pat Cummins, Steve Smith, David Warner",Rod Tucker,Aleem Dar
1136597,Sydney,2018-05-06,2018,37,West Indies,Pakistan,Eden Gardens,West Indies,field,N,Afghanistan,Runs,13.0,,Rahmanullah Gurbaz,"Rashid Khan, Rahmanullah Gurbaz, Mohammad Nabi","Nicholas Pooran, Jason Holder, Shimron Hetmyer",Rod Tucker,Paul Reiffel
1136596,Kolkata,2018-05-05,2018,36,Australia,South Africa,Wankhede Stadium,Australia,bat,N,Australia,Wickets,7.0,,David Warner,"Virat Kohli, Rohit Sharma, Jasprit Bumrah","Pat Cummins, Steve Smith, David Warner",Aleem Dar,Chris Gaffaney
1136595,London,2018-05-05,2018,35,England,Australia,Sher-e-Bangla National Stadium,West Indies,field,N,West Indies,Wickets,6.0,,Jason Holder,"Babar Azam, Shaheen Afridi, Mohammad Rizwan","Nicholas Pooran, Jason Holder, Shimron Hetmyer",Kumar Dharmasena,Rod Tucker
1136594,Mumbai,2018-05-04,2018,34,South Africa,Australia,Eden Gardens,New Zealand,field,N,India,Wickets,6.0,,Rohit Sharma,"Virat Kohli, Rohit Sharma, Jasprit Bumrah","Kane Williamson, Trent Boult, Devon Conway",Rod Tucker,Aleem Dar
1136593,Dhaka,2018-05-03,2018,33,New Zealand,India,The Oval,West Indies,field,N,West Indies,Wickets,6.0,,Shimron Hetmyer,"Nicholas Pooran, Jason Holder, Shimron Hetmyer","Rashid Khan, Rahmanullah Gurbaz, Mohammad Nabi",Marais Erasmus,Aleem Dar
1136592,Mumbai,2018-05-02,2018,32,West Indies,India,Sher-e-Bangla National Stadium,New Zealand,field,N,New Zealand,Runs,4.0,D/L,Devon Conway,"Kane Williamson, Trent Boult, Devon Conway","Quinton de Kock, Kagiso Rabada, Aiden Markram",Aleem Dar,Paul Reiffel
1136591,Sydney,2018-05-01,2018,31,India,Afghanistan,Gaddafi Stadium,West Indies,field,N,Australia,Runs,14.0,,Steve Smith,"Nicholas Pooran, Jason Holder, Shimron Hetmyer","Pat Cummins, Steve Smith, David Warner",Aleem Dar,Nitin Menon
1136590,Adelaide,2018-04-30,2018,30,Afghanistan,India,Adelaide Oval,Afghanistan,field,N,Afghanistan,Runs,13.0,,Rahmanullah Gurbaz,"Joe Root, Ben Stokes, Jos Buttler","Rashid Khan, Rahmanullah Gurbaz, Mohammad Nabi",Richard Kettleborough,Paul Reiffel
1136588,Kolkata,2018-04-29,2018,28,New Zealand,Pakistan,Old Trafford Cricket Ground,Australia,bat,N,Australia,Runs,11.0,,David Warner,"Pat Cummins, Steve Smith, David Warner","Rashid Khan, Rahmanullah Gurbaz, Mohammad Nabi",Chris Gaffaney,Nitin Menon
1136589,Dhaka,2018-04-29,2018,29,India,South Africa,Adelaide Oval,Bangladesh,field,N,New Zealand,Wickets,6.0,,Devon Conway,"Shakib Al Hasan, Tamim Iqbal, Mustafizur Rahman","Kane Williamson, Trent Boult, Devon Conway",Chris Gaffaney,Marais Erasmus
1136587,London,2018-04-28,2018,27,South Africa,Australia,Lord's Cricket Ground,Sri Lanka,field,N,Sri Lanka,Wickets,8.0,,Wanindu Hasaranga,"Rashid Khan, Rahmanullah Gurbaz, Mohammad Nabi","Wanindu Hasaranga, Kusal Mendis, Pathum Nissanka",Paul Reiffel,Richard Kettleborough
1136586,Dhaka,2018-04-27,2018,26,Pakistan,South Africa,Gaddafi Stadium,New Zealand,field,N,Pakistan,Runs,55.0,,Babar Azam,"Kane Williamson, Trent Boult, Devon Conway","Babar Azam, Shaheen Afridi, Mohammad Rizwan",Nitin Menon,Aleem Dar
1136585,Manchester,2018-04-26,2018,25,Sri Lanka,Bangladesh,Eden Gardens,Afghanistan,field,N,Pakistan,Runs,13.0,,Babar Azam,"Rashid Khan, Rahmanullah Gurbaz, Mohammad Nabi","Babar Azam, Shaheen Afridi, Mohammad Rizwan",Nitin Menon,Richard Kettleborough
1136584,Kolkata,2018-04-25,2018,24,Pakistan,England,Gaddafi Stadium,New Zealand,field,N,New Zealand,Wickets,5.0,,Devon Conway,"Nicholas Pooran, Jason Holder, Shimron Hetmyer","Kane Williamson, Trent Boult, Devon Conway",Aleem Dar,Marais Erasmus
1136583,Manchester,2018-04-24,2018,23,West Indies,New Zealand,The Oval,England,field,N,England,Runs,31.0,,Jos Buttler,"Joe Root, Ben Stokes, Jos Buttler","Kane Williamson, Trent Boult, Devon Conway",Rod Tucker,Nitin Menon
1136582,Kolkata,2018-04-23,2018,22,Pakistan,Sri Lanka,Melbourne Cricket Ground,Afghanistan,field,N,India,Runs,4.0,,Virat Kohli,"Virat Kohli, Rohit Sharma, Jasprit Bumrah","Rashid Khan, Rahmanullah Gurbaz, Mohammad Nabi",Kumar Dharmasena,Marais Erasmus
1136581,Mumbai,2018-04-22,2018,21,New Zealand,Afghanistan,Old Trafford Cricket Ground,India,bat,N,India,Wickets,3.0,,Virat Kohli,"Virat Kohli, Rohit Sharma, Jasprit Bumrah","Rashid Khan, Rahmanullah Gurbaz, Mohammad Nabi",Marais Erasmus,Chris Gaffaney
1136580,Lahore,2018-04-22,2018,20,Afghanistan,England,Lord's Cricket Ground,Sri Lanka,field,N,Sri Lanka,Runs,4.0,,Kusal Mendis,"Wanindu Hasaranga, Kusal Mendis, Pathum Nissanka","Joe Root, Ben Stokes, Jos Buttler",Marais Erasmus,Rod Tucker
1136579,London,2018-04-21,2018,19,Pakistan,Bangladesh,Melbourne Cricket Ground,England,field,N,Afghanistan,Wickets,6.0,,Mohammad Nabi,"Joe Root, Ben Stokes, Jos Buttler","Rashid Khan, Rahmanullah Gurbaz, Mohammad Nabi",Richard Kettleborough,Paul Reiffel
1136578,Dhaka,2018-04-21,2018,18,India,West Indies,Sher-e-Bangla National Stadium,Sri Lanka,field,N,Sri Lanka,Wickets,9.0,D/L,Kusal Mendis,"Joe Root, Ben Stokes, Jos Buttler","Wanindu Hasaranga, Kusal Mendis, Pathum Nissanka",Rod Tucker,Nitin Menon
1136577,Mumbai,2018-04-20,2018,17,India,Australia,Melbourne Cricket Ground,South Africa,field,N,New Zealand,Runs,64.0,,Devon Conway,"Kane Williamson, Trent Boult, Devon Conway","Quinton de Kock, Kagiso Rabada, Aiden Markram",Paul Reiffel,Richard Kettleborough
1136576,Melbourne,2018-04-19,2018,16,Afghanistan,Pakistan,Adelaide Oval,Afghanistan,bat,N,Bangladesh,Runs,15.0,,Tamim Iqbal,"Rashid Khan, Rahmanullah Gurbaz, Mohammad Nabi","Shakib Al Hasan, Tamim Iqbal, Mustafizur Rahman",Kumar Dharmasena,Nitin Menon
1136575,Lahore,2018-04-18,2018,15,West Indies,Sri Lanka,Lord's Cricket Ground,Afghanistan,field,N,Afghanistan,Wickets,7.0,,Rahmanullah Gurbaz,"Rashid Khan, Rahmanullah Gurbaz, Mohammad Nabi","Babar Azam, Shaheen Afridi, Mohammad Rizwan",Paul Reiffel,Nitin Menon
1136574,Lahore,2018-04-17,2018,14,Australia,Sri Lanka,Eden Gardens,West Indies,field,N,Pakistan,Runs,46.0,,Mohammad Rizwan,"Nicholas Pooran, Jason Holder, Shimron Hetmyer","Babar Azam, Shaheen Afridi, Mohammad Rizwan",Aleem Dar,Marais Erasmus
1136573,Melbourne,2018-04-16,2018,13,India,Afghanistan,Adelaide Oval,Bangladesh,field,N,England,Runs,71.0,,Joe Root,"Shakib Al Hasan, Tamim Iqbal, Mustafizur Rahman","Joe Root, Ben Stokes, Jos Buttler",Paul Reiffel,Aleem Dar
1136572,Ahmedabad,2018-04-15,2018,12,New Zealand,Australia,Adelaide Oval,India,field,N,India,Runs,4.0,,Virat Kohli,"Virat Kohli, Rohit Sharma, Jasprit Bumrah","Quinton de Kock, Kagiso Rabada, Aiden Markram",Rod Tucker,Richard Kettleborough
1136571,Kolkata,2018-04-15,2018,11,Pakistan,England,Old Trafford Cricket Ground,Australia,field,N,England,Runs,19.0,,Ben Stokes,"Joe Root, Ben Stokes, Jos Buttler","Pat Cummins, Steve Smith, David Warner",Richard Kettleborough,Chris Gaffaney
1136570,Adelaide,2018-04-14,2018,10,Bangladesh,Afghanistan,Wankhede Stadium,England,field,N,England,Wickets,5.0,,Jos Buttler,"Rashid Khan, Rahmanullah Gurbaz, Mohammad Nabi","Joe Root, Ben Stokes, Jos Buttler",Rod Tucker,Marais Erasmus
1136569,Ahmedabad,2018-04-14,2018,9,West Indies,Sri Lanka,Eden Gardens,Australia,field,N,Australia,Wickets,7.0,,Steve Smith,"Pat Cummins, Steve Smith, David Warner","Kane Williamson, Trent Boult, Devon Conway",Paul Reiffel,Chris Gaffaney
1136568,Ahmedabad,2018-04-13,2018,8,Sri Lanka,West Indies,Eden Gardens,West Indies,field,N,England,Wickets,4.0,,Jos Buttler,"Joe Root, Ben Stokes, Jos Buttler","Nicholas Pooran, Jason Holder, Shimron Hetmyer",Paul Reiffel,Rod Tucker
1136567,London,2018-04-12,2018,7,Sri Lanka,West Indies,Old Trafford Cricket Ground,New Zealand,field,N,Afghanistan,Wickets,1.0,,Rahmanullah Gurbaz,"Kane Williamson, Trent Boult, Devon Conway","Rashid Khan, Rahmanullah Gurbaz, Mohammad Nabi",Rod Tucker,Paul Reiffel
1136566,Melbourne,2018-04-11,2018,6,England,India,Gaddafi Stadium,Bangladesh,field,N,Bangladesh,Runs,10.0,D/L,Shakib Al Hasan,"Virat Kohli, Rohit Sharma, Jasprit Bumrah","Shakib Al Hasan, Tamim Iqbal, Mustafizur Rahman",Chris Gaffaney,Marais Erasmus
1136565,Dhaka,2018-04-10,2018,5,West Indies,New Zealand,Narendra Modi Stadium,West Indies,field,N,West Indies,Wickets,5.0,,Shimron Hetmyer,"Nicholas Pooran, Jason Holder, Shimron Hetmyer","Pat Cummins, Steve Smith, David Warner",Marais Erasmus,Rod Tucker
1136564,Kolkata,2018-04-09,2018,4,Afghanistan,Sri Lanka,Gaddafi Stadium,India,field,N,Pakistan,Wickets,9.0,,Mohammad Rizwan,"Babar Azam, Shaheen Afridi, Mohammad Rizwan","Virat Kohli, Rohit Sharma, Jasprit Bumrah",Kumar Dharmasena,Richard Kettleborough
1136562,Dhaka,2018-04-08,2018,2,South Africa,Afghanistan,The Oval,England,field,N,England,Wickets,6.0,,Jos Buttler,"Kane Williamson, Trent Boult, Devon Conway","Joe Root, Ben Stokes, Jos Buttler",Chris Gaffaney,Paul Reiffel
1136563,London,2018-04-08,2018,3,India,New Zealand,Adelaide Oval,South Africa,field,N,Afghanistan,Wickets,4.0,,Rahmanullah Gurbaz,"Rashid Khan, Rahmanullah Gurbaz, Mohammad Nabi","Quinton de Kock, Kagiso Rabada, Aiden Markram",Chris Gaffaney,Rod Tucker
1136561,Lahore,2018-04-07,2018,1,New Zealand,India,Sher-e-Bangla National Stadium,Pakistan,field,N,South Africa,Wickets,1.0,,Aiden Markram,"Quinton de Kock, Kagiso Rabada, Aiden Markram","Babar Azam, Shaheen Afridi, Mohammad Rizwan",Nitin Menon,Aleem Dar
1082650,Lahore,2017-05-21,2017,Final,West Indies,Bangladesh,Adelaide Oval,Australia,bat,N,South Africa,Runs,1.0,,Aiden Markram,"Quinton de Kock, Kagiso Rabada, Aiden Markram","Pat Cummins, Steve Smith, David Warner",Chris Gaffaney,Marais Erasmus
1082649,London,2017-05-19,2017,Qualifier 2,Afghanistan,South Africa,Old Trafford Cricket Ground,Australia,field,N,Australia,Wickets,6.0,,David Warner,"Pat Cummins, Steve Smith, David Warner","Nicholas Pooran, Jason Holder, Shimron Hetmyer",Richard Kettleborough,Nitin Menon
1082648,Mumbai,2017-05-17,2017,Eliminator,Bangladesh,South Africa,Eden Gardens,West Indies,field,N,West Indies,Wickets,7.0,D/L,Shimron Hetmyer,"Nicholas Pooran, Jason Holder, Shimron Hetmyer","Kane Williamson, Trent Boult, Devon Conway",Richard Kettleborough,Marais Erasmus
1082647,Ahmedabad,2017-05-16,2017,Qualifier 1,Sri Lanka,India,Gaddafi Stadium,Australia,field,N,West Indies,Runs,20.0,,Jason Holder,"Nicholas Pooran, Jason Holder, Shimron Hetmyer","Pat Cummins, Steve Smith, David Warner",Richard Kettleborough,Nitin Menon
1082646,Mumbai,2017-05-14,2017,56,India,New Zealand,Adelaide Oval,New Zealand,bat,N,New Zealand,Runs,10.0,,Devon Conway,"Rashid Khan, Rahmanullah Gurbaz, Mohammad Nabi","Kane Williamson, Trent Boult, Devon Conway",Rod Tucker,Nitin Menon
1082645,Mumbai,2017-05-14,2017,55,India,Sri Lanka,Sher-e-Bangla National Stadium,India,field,N,India,Wickets,9.0,,Virat Kohli,"Rashid Khan, Rahmanullah Gurbaz, Mohammad Nabi","Virat Kohli, Rohit Sharma, Jasprit Bumrah",Marais Erasmus,Kumar Dharmasena
1082644,Ahmedabad,2017-05-13,2017,54,Australia,Pakistan,Gaddafi Stadium,New Zealand,field,N,New Zealand,Runs,9.0,,Kane Williamson,"Kane Williamson, Trent Boult, Devon Conway","Rashid Khan, Rahmanullah Gurbaz, Mohammad Nabi",Richard Kettleborough,Paul Reiffel
1082643,Lahore,2017-05-13,2017,53,Bangladesh,India,Adelaide Oval,Sri Lanka,field,N,Sri Lanka,Wickets,8.0,,Kusal Mendis,"Nicholas Pooran, Jason Holder, Shimron Hetmyer","Wanindu Hasaranga, Kusal Mendis, Pathum Nissanka",Kumar Dharmasena,Richard Kettleborough
1082642,Sydney,2017-05-12,2017,52,Sri Lanka,South Africa,Eden Gardens,Australia,bat,N,West Indies,Runs,7.0,,Shimron Hetmyer,"Nicholas Pooran, Jason Holder, Shimron Hetmyer","Pat Cummins, Steve Smith, David Warner",Nitin Menon,Rod Tucker
1082641,Manchester,2017-05-11,2017,51,Bangladesh,India,Old Trafford Cricket Ground,Bangladesh,field,N,England,Runs,7.0,,Joe Root,"Joe Root, Ben Stokes, Jos Buttler","Shakib Al Hasan, Tamim Iqbal, Mustafizur Rahman",Richard Kettleborough,Nitin Menon
1082640,Mumbai,2017-05-10,2017,50,Australia,New Zealand,Gaddafi Stadium,Australia,field,N,Australia,Wickets,2.0,,Pat Cummins,"Pat Cummins, Steve Smith, David Warner","Virat Kohli, Rohit Sharma, Jasprit Bumrah",Richard Kettleborough,Nitin Menon
1082639,Melbourne,2017-05-09,2017,49,New Zealand,South Africa,Narendra Modi Stadium,Pakistan,field,N,Pakistan,Runs,14.0,,Babar Azam,"Babar Azam, Shaheen Afridi, Mohammad Rizwan","Pat Cummins, Steve Smith, David Warner",Kumar Dharmasena,Aleem Dar
1082638,Manchester,2017-05-08,2017,48,India,Afghanistan,The Oval,Australia,bat,N,Australia,Wickets,7.0,,Steve Smith,"Pat Cummins, Steve Smith, David Warner","Virat Kohli, Rohit Sharma, Jasprit Bumrah",Richard Kettleborough,Chris Gaffaney
1082636,Manchester,2017-05-07,2017,46,Bangladesh,India,The Oval,England,field,N,England,Wickets,6.0,,Ben Stokes,"Joe Root, Ben Stokes, Jos Buttler","Babar Azam, Shaheen Afridi, Mohammad Rizwan",Richard Kettleborough,Nitin Menon
1082637,Lahore,2017-05-07,2017,47,Bangladesh,South Africa,The Oval,West Indies,field,N,West Indies,Wickets,6.0,,Nicholas Pooran,"Virat Kohli, Rohit Sharma, Jasprit Bumrah","Nicholas Pooran, Jason Holder, Shimron Hetmyer",Kumar Dharmasena,Chris Gaffaney
1082635,Lahore,2017-05-06,2017,45,Sri Lanka,New Zealand,Narendra Modi Stadium,West Indies,field,N,West Indies,Runs,146.0,,Shimron Hetmyer,"Virat Kohli, Rohit Sharma, Jasprit Bumrah","Nicholas Pooran, Jason Holder, Shimron Hetmyer",Rod Tucker,Aleem Dar
1082634,Adelaide,2017-05-06,2017,44,Australia,Pakistan,Sher-e-Bangla National Stadium,Afghanistan,field,N,Afghanistan,Runs,12.0,,Rashid Khan,"Rashid Khan, Rahmanullah Gurbaz, Mohammad Nabi","Pat Cummins, Steve Smith, David Warner",Aleem Dar,Richard Kettleborough
1082633,Mumbai,2017-05-05,2017,43,Bangladesh,India,Gaddafi Stadium,India,field,N,India,Runs,19.0,,Virat Kohli,"Quinton de Kock, Kagiso Rabada, Aiden Markram","Virat Kohli, Rohit Sharma, Jasprit Bumrah",Kumar Dharmasena,Chris Gaffaney
1082632,Dhaka,2017-05-04,2017,42,New Zealand,Australia,Old Trafford Cricket Ground,England,field,N,England,Wickets,7.0,,Jos Buttler,"Pat Cummins, Steve Smith, David Warner","Joe Root, Ben Stokes, Jos Buttler",Aleem Dar,Nitin Menon
1082631,Manchester,2017-05-03,2017,41,South Africa,India,The Oval,West Indies,field,N,West Indies,Wickets,4.0,,Shimron Hetmyer,"Quinton de Kock, Kagiso Rabada, Aiden Markram","Nicholas Pooran, Jason Holder, Shimron Hetmyer",Aleem Dar,Kumar Dharmasena
1082630,Ahmedabad,2017-05-02,2017,40,England,Bangladesh,Eden Gardens,India,field,N,Bangladesh,Wickets,6.0,,Mustafizur Rahman,"Virat Kohli, Rohit Sharma, Jasprit Bumrah","Shakib Al Hasan, Tamim Iqbal, Mustafizur Rahman",Rod Tucker,Paul Reiffel
1082629,Kolkata,2017-05-01,2017,39,South Africa,Sri Lanka,Eden Gardens,Pakistan,field,N,Pakistan,Wickets,5.0,,Shaheen Afridi,"Wanindu Hasaranga, Kusal Mendis, Pathum Nissanka","Babar Azam, Shaheen Afridi, Mohammad Rizwan",Richard Kettleborough,Aleem Dar
1082628,Melbourne,2017-05-01,2017,38,South Africa,Sri Lanka,Wankhede Stadium,West Indies,bat,N,Pakistan,Wickets,5.0,,Mohammad Rizwan,"Nicholas Pooran, Jason Holder, Shimron Hetmyer","Babar Azam, Shaheen Afridi, Mohammad Rizwan",Paul Reiffel,Marais Erasmus
1082627,Kolkata,2017-04-30,2017,37,Bangladesh,Australia,Wankhede Stadium,South Africa,field,N,Australia,Runs,48.0,,Steve Smith,"Quinton de Kock, Kagiso Rabada, Aiden Markram","Pat Cummins, Steve Smith, David Warner",Nitin Menon,Aleem Dar
1082626,Dhaka,2017-04-30,2017,36,Australia,Bangladesh,Melbourne Cricket Ground,Afghanistan,field,N,Afghanistan,Wickets,10.0,,Rashid Khan,"Joe Root, Ben Stokes, Jos Buttler","Rashid Khan, Rahmanullah Gurbaz, Mohammad Nabi",Richard Kettleborough,Paul Reiffel
1082625,Dhaka,2017-04-29,2017,35,Pakistan,Sri Lanka,The Oval,New Zealand,bat,Y,New Zealand,SuperOver,,,Kane Williamson,"Joe Root, Ben Stokes, Jos Buttler","Kane Williamson, Trent Boult, Devon Conway",Marais Erasmus,Rod Tucker
1082624,Mumbai,2017-04-29,2017,34,West Indies,Pakistan,Melbourne Cricket Ground,South Africa,field,N,South Africa,Runs,61.0,,Quinton de Kock,"Quinton de Kock, Kagiso Rabada, Aiden Markram","Pat Cummins, Steve Smith, David Warner",Aleem Dar,Marais Erasmus
1082622,Dhaka,2017-04-28,2017,32,Bangladesh,South Africa,Narendra Modi Stadium,Sri Lanka,field,N,Sri Lanka,Wickets,7.0,,Wanindu Hasaranga,"Kane Williamson, Trent Boult, Devon Conway","Wanindu Hasaranga, Kusal Mendis, Pathum Nissanka",Paul Reiffel,Nitin Menon
1082623,Kolkata,2017-04-28,2017,33,Afghanistan,South Africa,Wankhede Stadium,Australia,field,N,Bangladesh,Runs,26.0,,Tamim Iqbal,"Shakib Al Hasan, Tamim Iqbal, Mustafizur Rahman","Pat Cummins, Steve Smith, David Warner",Rod Tucker,Aleem Dar
1082621,Ahmedabad,2017-04-27,2017,31,Bangladesh,England,Melbourne Cricket Ground,Australia,field,N,Sri Lanka,Wickets,7.0,,Kusal Mendis,"Pat Cummins, Steve Smith, David Warner","Wanindu Hasaranga, Kusal Mendis, Pathum Nissanka",Marais Erasmus,Rod Tucker
1082620,Ahmedabad,2017-04-26,2017,30,Pakistan,India,Lord's Cricket Ground,Afghanistan,field,N,Sri Lanka,Wickets,7.0,,Pathum Nissanka,"Rashid Khan, Rahmanullah Gurbaz, Mohammad Nabi","Wanindu Hasaranga, Kusal Mendis, Pathum Nissanka",Kumar Dharmasena,Marais Erasmus
1082618,London,2017-04-24,2017,28,Bangladesh,West Indies,Wankhede Stadium,India,field,N,India,Runs,3.0,,Jasprit Bumrah,"Nicholas Pooran, Jason Holder, Shimron Hetmyer","Virat Kohli, Rohit Sharma, Jasprit Bumrah",Kumar Dharmasena,Paul Reiffel
1082617,Lahore,2017-04-23,2017,27,New Zealand,Afghanistan,Eden Gardens,Australia,field,N,Australia,Runs,82.0,,Steve Smith,"Pat Cummins, Steve Smith, David Warner","Rashid Khan, Rahmanullah Gurbaz, Mohammad Nabi",Richard Kettleborough,Kumar Dharmasena
1082616,London,2017-04-23,2017,26,West Indies,Pakistan,Adelaide Oval,South Africa,field,N,Afghanistan,Runs,26.0,,Rahmanullah Gurbaz,"Quinton de Kock, Kagiso Rabada, Aiden Markram","Rashid Khan, Rahmanullah Gurbaz, Mohammad Nabi",Rod Tucker,Kumar Dharmasena
1082615,Lahore,2017-04-22,2017,24,New Zealand,Pakistan,Narendra Modi Stadium,India,field,N,India,Wickets,6.0,,Rohit Sharma,"Virat Kohli, Rohit Sharma, Jasprit Bumrah","Quinton de Kock, Kagiso Rabada, Aiden Markram",Kumar Dharmasena,Paul Reiffel
1082614,Melbourne,2017-04-22,2017,25,India,New Zealand,Old Trafford Cricket Ground,England,field,N,England,Runs,14.0,,Joe Root,"Joe Root, Ben Stokes, Jos Buttler","Nicholas Pooran, Jason Holder, Shimron Hetmyer",Aleem Dar,Paul Reiffel
1082613,Manchester,2017-04-21,2017,23,Afghanistan,England,Melbourne Cricket Ground,India,field,N,India,Wickets,4.0,,Virat Kohli,"Virat Kohli, Rohit Sharma, Jasprit Bumrah","Kane Williamson, Trent Boult, Devon Conway",Aleem Dar,Nitin Menon
1082612,London,2017-04-20,2017,22,Afghanistan,Bangladesh,Narendra Modi Stadium,West Indies,field,N,Bangladesh,Wickets,8.0,,Tamim Iqbal,"Shakib Al Hasan, Tamim Iqbal, Mustafizur Rahman","Nicholas Pooran, Jason Holder, Shimron Hetmyer",Nitin Menon,Paul Reiffel
1082611,Lahore,2017-04-19,2017,21,New Zealand,England,Wankhede Stadium,Bangladesh,bat,N,Bangladesh,Runs,15.0,,Mustafizur Rahman,"Shakib Al Hasan, Tamim Iqbal, Mustafizur Rahman","Pat Cummins, Steve Smith, David Warner",Rod Tucker,Marais Erasmus
1082610,Mumbai,2017-04-18,2017,20,West Indies,New Zealand,Old Trafford Cricket Ground,South Africa,field,N,Australia,Runs,21.0,,Pat Cummins,"Quinton de Kock, Kagiso Rabada, Aiden Markram","Pat Cummins, Steve Smith, David Warner",Kumar Dharmasena,Aleem Dar
1082608,Lahore,2017-04-17,2017,18,South Africa,Afghanistan,Gaddafi Stadium,West Indies,bat,N,New Zealand,Wickets,4.0,,Kane Williamson,"Kane Williamson, Trent Boult, Devon Conway","Nicholas Pooran, Jason Holder, Shimron Hetmyer",Nitin Menon,Chris Gaffaney
1082609,London,2017-04-17,2017,19,New Zealand,India,Adelaide Oval,India,field,N,India,Runs,5.0,,Virat Kohli,"Virat Kohli, Rohit Sharma, Jasprit Bumrah","Kane Williamson, Trent Boult, Devon Conway",Rod Tucker,Paul Reiffel
1082607,Dhaka,2017-04-16,2017,17,India,Pakistan,Melbourne Cricket Ground,South Africa,field,N,South Africa,Runs,27.0,,Kagiso Rabada,"Nicholas Pooran, Jason Holder, Shimron Hetmyer","Quinton de Kock, Kagiso Rabada, Aiden Markram",Paul Reiffel,Marais Erasmus
1082606,Kolkata,2017-04-16,2017,16,South Africa,New Zealand,Adelaide Oval,England,field,N,West Indies,Wickets,6.0,,Shimron Hetmyer,"Joe Root, Ben Stokes, Jos Buttler","Nicholas Pooran, Jason Holder, Shimron Hetmyer",Marais Erasmus,Paul Reiffel
1082605,Ahmedabad,2017-04-15,2017,15,Afghanistan,England,Sher-e-Bangla National Stadium,West Indies,bat,N,West Indies,Runs,51.0,,Jason Holder,"Nicholas Pooran, Jason Holder, Shimron Hetmyer","Pat Cummins, Steve Smith, David Warner",Aleem Dar,Kumar Dharmasena
1082604,Melbourne,2017-04-15,2017,14,India,South Africa,Old Trafford Cricket Ground,New Zealand,field,N,South Africa,Runs,17.0,,Kagiso Rabada,"Quinton de Kock, Kagiso Rabada, Aiden Markram","Kane Williamson, Trent Boult, Devon Conway",Aleem Dar,Marais Erasmus
1082603,Dhaka,2017-04-14,2017,13,Bangladesh,Sri Lanka,Eden Gardens,Pakistan,field,N,Pakistan,Wickets,7.0,,Babar Azam,"Babar Azam, Shaheen Afridi, Mohammad Rizwan","Pat Cummins, Steve Smith, David Warner",Rod Tucker,Aleem Dar
1082602,Kolkata,2017-04-14,2017,12,Bangladesh,England,Gaddafi Stadium,Pakistan,field,N,Pakistan,Wickets,4.0,,Babar Azam,"Nicholas Pooran, Jason Holder, Shimron Hetmyer","Babar Azam, Shaheen Afridi, Mohammad Rizwan",Kumar Dharmasena,Paul Reiffel
